"","site_id","tran_id","date","col_point","1_dist","2_dist","3_dist","4_dist","point_mean_dist","point_mean_area","point_density","shr_m_area","shr_med_area","shr_m_density","shr_med_density"
"842","paradise_canyon","PC091","5/11/2025",5,0.58,0.3,1.49,1.13,0.875,0.765625,1.30612244897959,0.885,0.766,6.185,1.306
"843","paradise_canyon","PC055","5/11/2025",1,1.48,1.44,1,1.16,1.27,1.6129,0.62000124000248,1.893,1.613,0.573,0.62
"844","paradise_canyon","PC055","5/11/2025",2,1.37,2.1,1.43,1.61,1.6275,2.64875625,0.377535683021041,1.893,1.613,0.573,0.62
"845","paradise_canyon","PC055","5/11/2025",3,1.85,0.93,1.3,0.65,1.1825,1.39830625,0.715150919192416,1.893,1.613,0.573,0.62
"846","paradise_canyon","PC055","5/11/2025",4,0.64,1.41,2.92,1.32,1.5725,2.47275625,0.404407025561052,1.893,1.613,0.573,0.62
"847","paradise_canyon","PC055","5/11/2025",5,0.8,0.89,0.73,2.2,1.155,1.334025,0.749611139221529,1.893,1.613,0.573,0.62
"848","paradise_canyon","PC063","5/11/2025",1,1.26,2.58,1.94,2.11,1.9725,3.89075625,0.257019441914409,3.485,2.095,0.505,0.477
"849","paradise_canyon","PC063","5/11/2025",2,1.29,1.54,1.33,1.06,1.305,1.703025,0.587190440539628,3.485,2.095,0.505,0.477
"850","paradise_canyon","PC063","5/11/2025",3,1.95,5.05,3.83,1.05,2.97,8.8209,0.11336711673412,3.485,2.095,0.505,0.477
"851","paradise_canyon","PC063","5/11/2025",4,0.54,1.13,1.21,0.95,0.9575,0.91680625,1.09074300049765,3.485,2.095,0.505,0.477
"852","paradise_canyon","PC063","5/11/2025",5,0.8,1.56,1.62,1.81,1.4475,2.09525625,0.477268591848849,3.485,2.095,0.505,0.477
"853","paradise_canyon","PC132","5/11/2025",1,1.46,0.96,1.35,2.59,1.59,2.5281,0.395553973339662,2.365,2.528,0.473,0.396
"854","paradise_canyon","PC132","5/11/2025",2,2.22,1.05,2.56,1.34,1.7925,3.21305625,0.311230156646028,2.365,2.528,0.473,0.396
"855","paradise_canyon","PC132","5/11/2025",3,1.11,1.32,1.38,0.98,1.1975,1.43400625,0.697347030391255,2.365,2.528,0.473,0.396
"856","paradise_canyon","PC132","5/11/2025",4,0.92,0.65,1.49,1.95,1.2525,1.56875625,0.637447659571078,2.365,2.528,0.473,0.396
"857","paradise_canyon","PC132","5/11/2025",5,2.41,1.05,2.6,0.96,1.755,3.080025,0.324672689345054,2.365,2.528,0.473,0.396
"858","sun_river","SR150","5/12/2025",1,1.71,1.29,1.16,1.06,1.305,1.703025,0.587190440539628,1.986,2.016,0.684,0.496
"859","sun_river","SR150","5/12/2025",2,2.37,1.19,1.08,1.07,1.4275,2.03775625,0.490735827702651,1.986,2.016,0.684,0.496
"860","sun_river","SR150","5/12/2025",3,1.55,1.3,1.41,1.42,1.42,2.0164,0.495933346558223,1.986,2.016,0.684,0.496
"861","sun_river","SR150","5/12/2025",4,1.07,1.48,3.16,1.81,1.88,3.5344,0.282933454051607,1.986,2.016,0.684,0.496
"862","sun_river","SR150","5/12/2025",5,0.76,0.74,0.59,1.11,0.8,0.64,1.5625,1.986,2.016,0.684,0.496
"863","sun_river","SR134","5/12/2025",1,2.08,1.35,1.31,1.12,1.465,2.146225,0.465934373143543,12.835,11.543,0.152,0.087
"864","sun_river","SR134","5/12/2025",2,5.05,1.45,5.05,1.09,3.16,9.9856,0.100144207659029,12.835,11.543,0.152,0.087
"865","sun_river","SR134","5/12/2025",3,2.35,5.05,1.14,5.05,3.3975,11.54300625,0.086632544273291,12.835,11.543,0.152,0.087
"866","sun_river","SR134","5/12/2025",4,5.05,5.05,4.11,1.28,3.8725,14.99625625,0.0666833097093816,12.835,11.543,0.152,0.087
"867","sun_river","SR134","5/12/2025",5,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,12.835,11.543,0.152,0.087
"868","sun_river","SR007","5/12/2025",1,2.54,2.68,1.39,1.98,2.1475,4.61175625,0.216837132274716,5.115,4.612,0.216,0.217
"869","sun_river","SR007","5/12/2025",2,2.83,1.56,1.74,1.94,2.0175,4.07030625,0.245681759204237,5.115,4.612,0.216,0.217
"870","sun_river","SR007","5/12/2025",3,5.05,0.72,1.19,2.14,2.275,5.175625,0.193213380026567,5.115,4.612,0.216,0.217
"871","sun_river","SR007","5/12/2025",4,0.35,1.78,2.62,2.51,1.815,3.294225,0.303561535717809,5.115,4.612,0.216,0.217
"872","sun_river","SR007","5/12/2025",5,4.34,1.98,2.44,2.85,2.9025,8.42450625,0.118701318549084,5.115,4.612,0.216,0.217
"873","sun_river","SR085","5/12/2025",1,1.64,0.88,1.03,1.44,1.2475,1.55625625,0.642567700531323,8.294,5.406,0.317,0.185
"874","sun_river","SR085","5/12/2025",2,5.05,1.02,2.04,2.69,2.7,7.29,0.137174211248285,8.294,5.406,0.317,0.185
"875","sun_river","SR085","5/12/2025",3,0.89,0.85,1.75,1.75,1.31,1.7161,0.582716624905309,8.294,5.406,0.317,0.185
"876","sun_river","SR085","5/12/2025",4,1.02,5.05,2.15,1.08,2.325,5.405625,0.18499248468031,8.294,5.406,0.317,0.185
"877","sun_river","SR085","5/12/2025",5,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,8.294,5.406,0.317,0.185
"878","cove_wash","CW011","5/13/2025",1,0.95,1.89,1.85,0.83,1.38,1.9044,0.525099768956102,2.31,1.476,0.593,0.677
"879","cove_wash","CW011","5/13/2025",2,1.03,2.2,0.72,0.72,1.1675,1.36305625,0.733645438330223,2.31,1.476,0.593,0.677
"880","cove_wash","CW011","5/13/2025",3,2.14,2.07,2.69,2.59,2.3725,5.62875625,0.177659140951431,2.31,1.476,0.593,0.677
"881","cove_wash","CW011","5/13/2025",4,0.94,0.63,1.93,0.84,1.085,1.177225,0.849455286797341,2.31,1.476,0.593,0.677
"882","cove_wash","CW011","5/13/2025",5,1.19,1.87,0.88,0.92,1.215,1.476225,0.677403512337211,2.31,1.476,0.593,0.677
"883","cove_wash","CW077","5/13/2025",1,1.22,1.07,0.62,0.92,0.9575,0.91680625,1.09074300049765,1.674,1.538,0.677,0.65
"884","cove_wash","CW077","5/13/2025",2,1.77,1.25,2.51,1.15,1.67,2.7889,0.358564308508731,1.674,1.538,0.677,0.65
"885","cove_wash","CW077","5/13/2025",3,0.8,0.71,1.48,1.83,1.205,1.452025,0.688693376491452,1.674,1.538,0.677,0.65
"886","cove_wash","CW077","5/13/2025",4,1.63,0.65,1.1,1.58,1.24,1.5376,0.650364203954214,1.674,1.538,0.677,0.65
"887","cove_wash","CW077","5/13/2025",5,1.89,0.86,1.4,1.03,1.295,1.677025,0.596294032587469,1.674,1.538,0.677,0.65
"888","fort_pearce","FP008","5/14/2025",1,4.92,3.99,3.15,1.6,3.415,11.662225,0.0857469307957958,4.937,4.275,0.33,0.234
"889","fort_pearce","FP008","5/14/2025",2,1.49,2.83,2.36,1.59,2.0675,4.27455625,0.233942412150969,4.937,4.275,0.33,0.234
"890","fort_pearce","FP008","5/14/2025",3,1.75,2.5,1.04,1.67,1.74,3.0276,0.330294622803541,4.937,4.275,0.33,0.234
"891","fort_pearce","FP008","5/14/2025",4,1.47,1.2,0.98,0.89,1.135,1.288225,0.776261910768693,4.937,4.275,0.33,0.234
"892","fort_pearce","FP008","5/14/2025",5,3.16,2.17,1.06,2.03,2.105,4.431025,0.225681416827935,4.937,4.275,0.33,0.234
"893","fort_pearce","FP065","5/14/2025",1,1.95,0.99,1.69,1.65,1.57,2.4649,0.405695971439004,2.852,2.465,0.373,0.406
"894","fort_pearce","FP065","5/14/2025",2,1.65,2.82,1.66,1.47,1.9,3.61,0.277008310249307,2.852,2.465,0.373,0.406
"895","fort_pearce","FP065","5/14/2025",3,0.93,1.61,2.24,1.12,1.475,2.175625,0.4596380350474,2.852,2.465,0.373,0.406
"896","fort_pearce","FP065","5/14/2025",4,1.93,0.89,2.14,2.88,1.96,3.8416,0.260308204914619,2.852,2.465,0.373,0.406
"897","fort_pearce","FP065","5/14/2025",5,1.35,2.11,0.78,1.65,1.4725,2.16825625,0.461200100311022,2.852,2.465,0.373,0.406
"898","fort_pearce","FP144","5/14/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,6.781,1.066,0.814,0.938
"899","fort_pearce","FP144","5/14/2025",2,0.62,0.64,0.55,1.07,0.72,0.5184,1.92901234567901,6.781,1.066,0.814,0.938
"900","fort_pearce","FP144","5/14/2025",3,1.08,0.71,0.79,1.55,1.0325,1.06605625,0.938036806219184,6.781,1.066,0.814,0.938
"901","fort_pearce","FP144","5/14/2025",4,0.65,1.4,1.08,0.89,1.005,1.010025,0.990074503106359,6.781,1.066,0.814,0.938
"902","fort_pearce","FP144","5/14/2025",5,1.8,0.85,3.02,3.97,2.41,5.8081,0.172173344122863,6.781,1.066,0.814,0.938
"903","fort_pearce","FP131","5/14/2025",1,2.59,0.86,1.08,1,1.3825,1.91130625,0.523202391034927,2.246,2.052,0.524,0.487
"904","fort_pearce","FP131","5/14/2025",2,1.89,0.84,1.54,1.46,1.4325,2.05205625,0.487316076252783,2.246,2.052,0.524,0.487
"905","fort_pearce","FP131","5/14/2025",3,2.32,1.47,1.7,2.28,1.9425,3.77330625,0.265019570038875,2.246,2.052,0.524,0.487
"906","fort_pearce","FP131","5/14/2025",4,1.7,0.74,1.69,2.09,1.555,2.418025,0.413560653839394,2.246,2.052,0.524,0.487
"907","fort_pearce","FP131","5/14/2025",5,0.78,1.05,1.56,0.76,1.0375,1.07640625,0.929017273914937,2.246,2.052,0.524,0.487
"908","fort_pearce","FP101","5/14/2025",1,1.57,1,3.96,3.39,2.48,6.1504,0.162591050988554,4.054,1.756,0.52,0.57
"909","fort_pearce","FP101","5/14/2025",2,3.44,4.99,2.39,1.75,3.1425,9.87530625,0.101262682359851,4.054,1.756,0.52,0.57
"910","fort_pearce","FP101","5/14/2025",3,1.23,0.63,1.29,2.15,1.325,1.755625,0.569597721609114,4.054,1.756,0.52,0.57
